iid,grupo,or,ctor,sexo,edad,inve,uso_app,tarjeta_debito,tipo_tarjeta,formacion
4391,trat1,0,0,1,50.20117847,44133.28378,0,0,3,4
4392,trat1,1,0,1,41.17972632,38899.43624,1,0,2,3
4393,trat2,0,0,0,53.25870787,46630.73305,0,0,3,3
4394,trat2,0,0,1,40.75099331,53911.27453,1,0,2,3
4395,ctrl,0,0,1,38.19303839,47859.3457,1,1,3,3
4396,ctrl,1,1,1,52.23388531,31082.43831,0,0,4,2
4397,trat2,1,1,0,61.18262891,57700.32354,1,1,3,2
4398,trat1,1,0,0,53.82367886,49058.37369,1,0,4,1
4399,trat1,1,1,1,45.04725539,55554.53539,0,0,3,3
4400,trat2,1,0,0,54.41562432,50123.34667,0,0,3,3
4401,trat1,0,0,0,45.22320361,36150.49105,1,1,3,3
4402,trat1,0,0,0,59.99553136,61644.23026,1,1,2,2
4403,ctrl,1,0,0,50.61585939,47566.07484,0,0,4,4
4404,ctrl,0,0,0,37.47228984,45569.58318,0,1,2,2
4405,trat2,1,1,1,18,61411.35618,1,1,5,3
4406,trat2,1,1,0,41.30928668,63835.43813,0,1,3,3
4407,trat1,1,0,0,68.56156986,42489.90354,0,0,2,4
4408,trat1,0,0,0,33.65658054,43112.73028,1,0,2,3
4409,trat1,1,0,1,44.93405708,40250.76953,1,0,3,3
4410,trat1,0,0,0,42.96298677,52533.03551,1,0,1,4
4411,ctrl,1,0,0,63.2378539,33207.53128,1,0,3,3
4412,ctrl,1,0,1,39.00486334,44440.05065,0,1,2,2
4413,trat1,1,0,0,43.85822673,36829.43898,1,0,4,3
4414,ctrl,0,0,0,33.76869472,28758.93075,0,1,2,3
4415,ctrl,0,0,1,59.89686528,51513.79831,0,1,4,2
4416,trat1,0,0,0,44.85095205,40471.94166,1,1,5,2
4417,ctrl,0,0,0,36.51896882,41491.13804,1,1,2,2
4418,ctrl,0,0,0,37.85299962,40864.50446,0,1,2,2
4419,trat1,1,1,0,53.96998084,52400.79702,1,0,3,3
4420,trat2,1,0,0,43.02309721,40829.77489,1,1,4,4
4421,trat2,0,0,0,46.92607924,38988.56637,0,0,2,3
4422,trat1,1,1,1,59.34482025,55685.56445,1,1,3,1
4423,trat2,1,1,1,29.07965348,53962.60484,1,0,2,3
4424,trat1,0,0,1,36.13736384,44881.98099,0,0,2,2
4425,ctrl,0,0,0,57.06188988,49306.69562,0,0,3,3
4426,trat1,0,0,1,51.31724777,41477.89215,1,0,3,3
4427,trat1,1,1,0,36.31493581,61462.31442,0,0,3,4
4428,ctrl,1,0,0,63.1130192,47028.24545,1,0,2,3
4429,trat1,0,0,0,61.58568503,47356.49036,0,1,2,2
4430,trat2,0,0,0,47.18124717,32824.76235,0,1,2,2
4431,trat2,1,1,0,41.02118105,59291.0165,1,1,3,2
4432,ctrl,1,0,1,45.88662694,42106.85323,1,1,3,4
4433,trat1,1,1,0,42.44889518,66703.88779,1,0,2,3
4434,ctrl,0,0,1,61.91446513,49788.26715,1,0,3,3
4435,ctrl,0,0,1,30.80469361,46920.92355,1,1,4,3
4436,trat1,0,0,1,38.8614443,46269.44817,1,1,2,2
4437,trat2,1,1,0,40.35446542,61930.56597,0,0,3,2
4438,ctrl,0,0,0,56.48259602,50673.22529,1,0,2,5
4439,trat1,0,0,1,70,44693.99514,0,1,3,3
4440,trat1,1,0,1,45.06337018,50824.05983,0,1,3,2
4441,trat2,1,1,0,20.31805645,63361.0261,0,1,2,3
4442,ctrl,0,0,0,62.25987175,42914.29628,1,1,1,3
4443,trat1,1,1,1,48.83965257,69212.9056,0,1,3,3
4444,trat1,1,1,1,42.86827453,67591.3771,0,1,3,2
4445,trat2,1,1,1,30.0837996,57639.68829,0,0,3,3
4446,ctrl,0,0,0,49.25391271,39441.18044,1,1,3,3
4447,ctrl,1,0,1,43.26544946,46942.11091,1,1,2,3
4448,trat2,0,0,0,53.70568795,49784.11413,0,0,2,2
4449,ctrl,0,0,0,49.20006407,43154.67173,0,1,2,2
4450,trat2,1,0,1,43.24477691,54990.61384,1,0,2,2
4451,trat2,1,0,0,38.21969558,43440.9271,0,1,3,3
4452,ctrl,0,0,1,65.05691821,31583.6711,0,0,3,3
4453,trat1,0,0,0,38.06955718,47729.08027,1,0,3,2
4454,trat1,0,0,0,67.47857544,43006.48403,0,0,3,2
4455,ctrl,0,0,1,35.51338628,40370.33655,0,1,3,3
4456,trat1,1,0,0,35.67335901,41972.92523,0,0,3,2
4457,trat2,0,0,0,51.98261925,47408.82037,0,1,2,2
4458,trat2,1,1,0,40.81722347,63514.7577,0,0,4,3
4459,ctrl,0,0,1,45.18812557,58674.05424,0,1,2,4
4460,ctrl,0,0,0,47.47457563,32541.56822,0,1,4,2
4461,ctrl,1,0,1,48.27742182,49909.00806,0,0,3,2
4462,trat2,0,0,1,56.76499381,34696.68529,0,1,2,2
4463,ctrl,0,0,1,50.76915429,52378.2871,0,0,5,2
4464,ctrl,0,0,1,52.59335119,51695.71645,0,0,2,2
4465,trat1,0,0,0,47.07770557,53255.29503,1,1,3,2
4466,trat1,1,1,1,43.38559847,62368.85147,1,1,3,3
4467,trat1,0,0,1,41.29072556,40963.97884,0,0,5,2
4468,trat2,1,1,0,28.67449527,64018.32515,0,0,3,2
4469,trat1,1,0,0,47.21438921,48199.64002,0,1,2,1
4470,trat1,1,0,1,53.74646006,41561.50231,0,1,3,2
4471,trat1,1,0,0,48.04472928,49301.30869,1,0,3,2
4472,trat1,1,1,1,45.16968501,66891.69254,0,0,4,3
4473,ctrl,0,0,1,40.33308976,47223.1366,1,0,3,3
4474,trat2,1,0,1,38.21837048,42319.1503,1,0,2,2
4475,trat1,1,1,1,43.05422404,66566.04236,1,0,1,3
4476,trat2,1,1,0,31.47889989,67798.46002,1,0,3,2
4477,trat2,1,1,0,28.29577797,68611.64346,1,1,4,2
4478,ctrl,1,1,0,42.49654049,27892.31469,1,1,4,4
4479,ctrl,0,0,0,46.61412276,60566.7808,1,0,3,4
4480,ctrl,0,0,0,65.98766547,41576.14037,1,1,2,3
4481,ctrl,0,0,1,41.82352879,53734.69778,0,0,3,2
4482,ctrl,1,1,1,44.84152537,26896.75978,1,0,5,1
4483,trat2,1,0,1,53.79995212,33928.70448,0,1,3,3
4484,trat1,0,0,1,59.98161749,38292.48833,1,0,1,2
4485,trat2,1,1,0,48.72689416,64639.82306,1,0,3,3
4486,ctrl,0,0,1,70,44282.15153,0,0,2,2
4487,trat2,0,0,1,40.98068603,37660.46655,1,1,2,2
4488,trat2,0,0,0,52.70784967,51071.82143,0,0,2,3
4489,ctrl,0,0,1,40.87575847,42474.66847,0,0,5,3
4490,trat1,1,1,1,67.50842391,60737.99237,1,0,3,3
4491,ctrl,1,1,1,60.86643083,29956.42033,1,0,5,2
4492,ctrl,0,0,0,40.68797835,46503.36996,1,0,3,5
4493,trat2,0,0,0,70,49139.31585,1,1,2,5
4494,ctrl,1,0,1,50.38757375,36446.84552,1,1,3,2
4495,trat2,1,1,1,35.02846411,63839.02023,0,0,5,3
4496,ctrl,0,0,0,36.9404137,60823.15175,0,1,5,3
4497,trat1,1,1,0,61.73850197,52970.77636,0,1,3,4
4498,trat2,1,1,0,23.98877086,67819.62286,1,1,1,3
4499,ctrl,0,0,0,40.69909392,41694.65329,0,1,3,2
4500,trat2,1,1,0,48.14877113,61231.92153,1,0,3,5
4501,ctrl,1,0,0,36.02527409,44020.84375,0,0,2,5
4502,trat2,0,0,1,56.0531226,48873.89264,0,0,3,2
4503,trat2,0,0,0,29.25458073,38695.53247,1,0,2,4
4504,trat2,1,1,0,23.73735551,61772.73078,0,1,3,2
4505,ctrl,1,1,0,55.54658318,30593.94993,0,0,2,3
4506,trat2,0,0,0,36.94485093,41170.67954,1,1,3,2
4507,ctrl,0,0,1,45.42508708,46839.44933,0,1,3,2
4508,trat2,0,0,1,51.59870063,47767.15523,0,1,3,2
4509,trat1,0,0,0,70,46760.81347,1,0,5,2
4510,trat1,0,0,1,55.88455793,52221.47823,1,0,2,2
4511,trat1,1,1,0,52.14233095,67858.5122,1,1,3,1
4512,ctrl,1,0,0,64.28466162,38367.56917,0,0,2,3
4513,ctrl,0,0,1,31.08182007,43205.87837,0,1,3,2
4514,trat2,1,0,1,56.74392915,49539.80195,0,1,2,4
4515,trat2,1,1,1,28.62279274,65086.01844,0,0,3,3
4516,ctrl,1,1,1,46.67033215,26317.80339,0,0,2,3
4517,ctrl,0,0,1,63.52046262,33939.12204,1,1,3,2
4518,ctrl,0,0,0,51.47934452,42811.20752,0,0,3,2
4519,trat2,1,0,0,53.64310053,55944.81333,0,0,2,3
4520,trat2,1,1,0,29.55613252,68677.12702,1,1,1,2
4521,trat2,0,0,0,46.39108479,45842.5456,0,0,1,3
4522,trat1,0,0,1,32.52948705,40328.1251,0,0,3,2
4523,ctrl,0,0,1,54.96055812,48210.2275,1,0,2,3
4524,trat1,1,1,1,56.74125805,59122.79834,1,1,3,3
4525,ctrl,1,0,0,36.22889307,36524.37926,0,1,3,2
4526,ctrl,0,0,1,44.05267393,42193.57503,1,1,3,2
4527,ctrl,0,0,1,38.84884236,43456.64368,1,0,3,3
4528,trat1,1,1,1,56.27843525,55160.98963,1,0,3,3
4529,trat2,1,1,0,29.16747987,68210.32099,0,0,3,2
4530,trat2,1,1,0,45.19623534,60093.09571,1,0,3,2
4531,trat1,1,0,0,53.52848289,28230.2384,0,0,2,2
4532,trat1,1,0,1,51.58257863,34987.02112,1,0,2,2
4533,trat2,0,0,1,51.18002841,43456.28633,1,1,5,3
4534,trat1,1,1,0,62.13360606,58599.63666,1,0,3,2
4535,ctrl,0,0,1,44.27373789,48530.54407,1,0,2,2
4536,trat2,1,1,0,43.85164022,51544.72563,1,1,3,4
4537,ctrl,0,0,0,39.36253389,49622.99311,1,0,2,3
4538,ctrl,0,0,1,62.35047055,41391.72939,1,0,4,4
4539,trat1,0,0,1,60.29900902,30885.21711,1,0,2,4
4540,trat1,1,1,0,44.09530424,56924.48117,0,1,1,3
4541,trat2,1,1,0,18,62541.42104,0,1,3,2
4542,trat2,1,1,1,26.526229,65211.76694,1,1,4,2
4543,trat2,1,0,1,37.79045259,48426.12309,1,0,1,2
4544,ctrl,0,0,0,61.31731358,46774.86629,1,0,2,5
4545,trat1,0,0,0,43.50399561,55041.24447,1,0,3,3
4546,trat2,1,1,0,21.99066567,66261.78338,1,1,5,3
4547,ctrl,0,0,0,45.36244368,48173.3412,1,1,2,5
4548,trat2,1,1,0,18,65899.02792,1,1,3,4
4549,trat1,1,0,1,59.19555266,51405.71631,1,0,2,3
4550,ctrl,0,0,1,50.99158782,28486.76091,1,1,3,2
4551,ctrl,0,0,0,47.18099855,34734.41125,1,1,5,2
4552,trat1,0,0,1,51.50208329,32695.72677,1,0,2,3
4553,ctrl,0,0,1,42.2132917,40493.79205,0,1,4,3
4554,ctrl,1,1,0,42.36959253,33621.17187,0,0,2,2
4555,trat2,0,0,0,54.46627078,41815.73659,1,0,2,2
4556,ctrl,1,0,1,70,36247.14178,0,1,3,2
4557,trat2,0,0,0,43.64329979,40614.51996,1,1,3,4
4558,trat2,0,0,1,38.22845223,46763.6759,1,1,2,3
4559,trat2,0,0,1,66.77650346,56606.42801,1,1,2,3
4560,ctrl,0,0,1,56.16523148,50263.65705,1,1,4,3
4561,ctrl,0,0,1,60.57908075,57294.48676,0,1,4,3
4562,trat2,1,1,0,33.21996741,68484.38937,1,1,3,3
4563,trat2,0,0,0,53.06808088,51898.87564,0,1,3,5
4564,ctrl,1,0,0,50.94131854,36796.83963,1,1,3,2
4565,ctrl,0,0,0,40.65862263,47510.49726,1,1,3,2
4566,trat1,0,0,0,51.66511281,53184.82795,1,0,3,4
4567,ctrl,1,0,0,56.05741004,50520.30019,0,0,2,3
4568,trat1,0,0,1,41.39572871,43813.96313,0,0,2,3
4569,trat1,0,0,1,55.44193474,41473.87887,1,1,5,2
4570,trat1,1,1,1,55.68717485,71050.67108,1,1,3,2
4571,trat2,0,0,0,62.56037199,40609.1896,1,0,3,3
4572,trat1,0,0,0,51.17648308,44544.09919,0,0,3,5
4573,trat1,0,0,1,53.75753959,42837.35302,0,1,3,3
4574,ctrl,0,0,1,59.96954476,47855.81009,1,0,1,5
4575,trat1,1,1,0,62.99317292,65665.09027,1,1,3,3
4576,trat1,1,0,0,30.23119706,52543.74551,0,1,3,3
4577,trat1,0,0,0,49.19487463,43674.78916,1,0,2,5
4578,trat1,1,0,0,51.39227868,42644.01141,1,1,1,3
4579,trat1,0,0,0,40.8276221,51565.84963,1,1,2,2
4580,ctrl,0,0,0,54.02873359,47082.32967,0,0,1,2
4581,ctrl,0,0,1,40.83400689,54976.83421,1,0,3,5
4582,trat2,0,0,0,40.74421582,50088.10958,1,0,5,3
4583,trat2,0,0,0,58.33698215,46360.05069,0,1,3,3
4584,trat1,0,0,0,43.26424324,42863.78753,1,1,2,4
4585,trat1,1,1,0,59.85386718,59939.65123,1,0,3,2
4586,trat2,1,1,0,18,55946.56186,1,1,3,3
4587,ctrl,1,0,1,47.0491066,41138.86827,0,0,2,3
4588,trat2,0,0,0,41.50629476,39240.04255,0,0,2,3
4589,trat1,1,1,1,47.03476978,72443.60559,1,1,3,5
4590,trat1,0,0,1,47.09739378,38327.22295,1,0,3,2
4591,trat2,1,1,1,32.19803817,76136.37659,1,0,3,3
4592,ctrl,0,0,0,43.22239291,47795.24775,1,1,2,2
4593,trat1,1,0,0,38.3845889,37683.67548,1,1,2,2
4594,trat1,0,0,1,27.93668468,44162.79096,1,1,3,3
4595,trat2,1,1,0,64.94420398,59021.21146,1,1,3,2
4596,ctrl,1,1,1,52.47028204,31547.00185,0,0,2,2
4597,ctrl,0,0,0,50.48565558,50384.09119,1,1,3,3
4598,ctrl,0,0,0,46.63572991,52255.54964,1,0,3,2
4599,trat2,1,0,1,41.14624679,60306.23047,1,0,3,2
4600,trat2,1,1,0,35.54342548,59511.45798,1,1,5,3
4601,trat2,0,0,0,37.43998932,34260.49374,0,1,2,3
4602,trat1,0,0,0,38.7894185,39864.6188,0,0,2,3
4603,trat2,0,0,1,26.62236979,54639.62035,1,1,4,2
4604,ctrl,0,0,1,21.54877677,58411.79274,1,0,2,3
4605,trat2,1,1,0,36.15168214,56225.17596,0,0,3,2
4606,ctrl,1,0,0,50.38460875,51487.9872,0,1,3,4
4607,trat2,1,1,0,34.96020729,62017.26155,0,1,2,2
4608,trat1,1,1,0,44.03925451,71674.75119,0,0,3,2
4609,ctrl,0,0,1,50.79310399,41961.63762,1,1,5,3
4610,ctrl,1,0,1,55.59098535,34193.34136,0,1,5,2
4611,trat1,1,1,0,61.92709092,59003.16395,1,1,3,2
4612,ctrl,0,0,0,39.67824505,54027.08948,0,0,3,2
4613,trat1,0,0,1,46.83697638,45331.14389,0,0,3,3
4614,trat1,0,0,1,54.15385176,46576.72141,0,0,2,4
4615,trat1,0,0,0,44.70505149,42867.6149,0,1,2,2
4616,trat1,1,1,0,53.38311059,71846.38833,0,1,3,4
4617,ctrl,0,0,1,60.13891281,44694.70891,0,1,5,3
4618,trat2,1,1,0,43.3251493,64085.05329,1,0,3,5
4619,ctrl,0,0,0,54.71637048,33645.30349,0,0,5,2
4620,trat1,0,0,1,56.67489012,45126.88029,0,1,3,2
4621,trat2,1,0,1,33.75272401,42318.74371,0,0,3,5
4622,trat2,0,0,0,70,50079.17887,0,1,3,2
4623,trat1,1,1,0,26.30225985,58952.40171,1,0,3,2
4624,trat1,1,0,1,51.86405326,48967.81423,0,0,5,2
4625,trat1,0,0,1,45.8949916,43231.86408,0,1,3,4
4626,trat2,1,1,0,33.34874808,65044.39138,1,0,3,3
4627,ctrl,0,0,1,50.07727923,44172.66033,0,1,5,3
4628,trat1,1,1,0,29.69973839,63646.75847,0,1,5,3
4629,ctrl,1,0,1,58.852736,41974.36881,1,0,3,2
4630,trat1,1,1,0,42.53411632,55564.04872,0,0,3,1
4631,trat2,0,0,0,70,45298.18665,0,1,3,4
4632,trat2,0,0,0,53.59062636,47730.36052,0,0,4,3
4633,trat1,1,0,0,67.25145636,51598.54593,0,1,3,4
4634,trat2,1,1,0,25.08436369,70569.30996,0,0,3,4
4635,trat1,0,0,1,52.71902916,42012.56406,0,1,2,1
4636,trat1,0,0,0,34.8506774,53325.27302,1,0,3,4
4637,trat1,1,1,0,59.2587683,56000.40543,1,1,3,2
4638,trat2,1,1,1,25.5765338,73574.73062,0,1,3,3
4639,ctrl,0,0,0,45.10414022,38755.21079,1,0,2,3
4640,trat1,0,0,0,61.87933045,51407.17409,1,1,3,2
4641,ctrl,1,1,1,30.43124201,28811.91791,1,1,2,3
4642,ctrl,0,0,1,40.96560041,55286.54375,1,1,1,2
4643,ctrl,1,0,1,56.85152469,48687.81526,0,1,5,5
4644,trat2,1,1,0,31.3467572,65661.86199,1,1,3,2
4645,trat1,1,1,1,29.54293462,57081.13328,1,1,3,5
4646,ctrl,1,0,1,44.18928233,43648.97342,0,0,3,2
4647,trat1,1,0,0,70,55190.49345,1,1,3,3
4648,trat1,0,0,1,37.23534566,55577.21847,1,1,3,2
4649,trat2,1,1,0,35.65098718,67367.58256,0,0,3,1
4650,trat1,1,1,0,50.89270839,68517.24337,0,0,3,3
4651,ctrl,0,0,1,43.27118055,44561.86222,0,1,3,2
4652,ctrl,0,0,1,51.52257543,37995.05425,1,0,3,4
4653,trat1,0,0,1,44.41570964,43124.03024,0,1,2,3
4654,trat1,1,1,0,54.10947844,58872.18744,1,0,3,2
4655,trat2,1,1,0,37.91758066,67214.87897,1,0,4,3
4656,trat2,0,0,1,56.28893172,43969.24786,1,0,2,3
4657,trat1,1,1,0,34.43738966,57959.33448,0,0,3,3
4658,ctrl,0,0,1,55.93621649,55218.18957,1,0,2,2
4659,trat1,0,0,0,33.86432398,46885.55088,0,1,3,3
4660,trat2,0,0,1,42.43889225,48316.36119,0,0,3,2
4661,trat1,1,0,1,62.77880548,31938.35393,0,0,4,4
4662,trat1,1,1,1,50.60314411,63065.17313,0,1,3,4
4663,trat2,0,0,0,70,56919.68379,0,0,5,3
4664,ctrl,0,0,1,57.27048826,49307.66302,1,1,1,3
4665,trat2,1,0,0,67.07418347,42747.19084,0,0,3,3
4666,trat2,1,1,0,35.17184159,59896.00694,0,0,3,2
4667,ctrl,0,0,0,32.43864012,52862.59329,1,0,2,3
4668,trat1,0,0,0,45.11467051,39805.59318,0,1,3,3
4669,ctrl,1,0,1,41.65847483,45023.52695,0,0,2,3
4670,trat2,0,0,0,64.10423806,38782.49897,0,1,5,3
4671,trat2,0,0,0,44.54958298,42326.9035,1,0,4,3
4672,trat2,1,1,0,22.79925645,62208.43926,1,0,3,3
4673,trat2,1,1,0,39.80207458,70969.3845,1,0,3,3
4674,ctrl,0,0,1,47.55461983,49624.90711,0,1,2,2
4675,trat2,1,0,1,46.02175552,50849.99071,1,0,3,3
4676,ctrl,1,0,0,38.87648033,46553.80689,0,1,3,1
4677,trat2,0,0,0,61.70074112,32731.96295,1,1,2,1
4678,trat1,1,1,0,45.80304669,55121.87067,1,1,3,2
4679,trat2,0,0,1,60.77150772,43948.17211,1,1,5,2
4680,ctrl,1,1,1,45.13261692,28041.27441,1,1,5,2
4681,ctrl,1,1,1,53.83047602,25628.61906,1,0,2,3
4682,ctrl,0,0,0,43.06487073,38723.88805,0,1,3,3
4683,ctrl,1,0,0,34.40656006,41310.73794,0,1,2,2
4684,trat1,0,0,1,49.30458863,44701.15116,0,0,3,3
4685,ctrl,0,0,0,47.15246847,30299.63243,1,0,2,3
4686,trat1,1,0,0,42.72337446,51511.62089,1,1,3,2
4687,trat1,1,0,0,40.2528442,42020.68555,1,1,3,2
4688,trat1,1,1,1,33.15022054,72068.63778,0,1,2,2
4689,trat2,0,0,1,50.35912577,49285.53634,0,1,2,5
4690,trat2,1,1,1,33.23538927,62734.72783,1,1,3,2
4691,trat2,1,1,0,26.60175458,58776.40481,0,1,3,3
4692,ctrl,0,0,1,44.40320333,39880.67049,0,1,3,2
4693,ctrl,0,0,0,59.11934455,41561.17763,1,0,2,3
4694,trat2,0,0,1,55.2763106,53599.08906,1,0,3,2
4695,trat2,1,0,0,63.77080893,57778.71578,0,1,3,2
4696,trat2,0,0,0,63.6033764,39028.77295,1,1,3,1
4697,ctrl,0,0,1,41.66258796,51080.98609,0,0,2,2
4698,trat2,0,0,0,53.92328594,41395.61207,1,1,3,3
4699,ctrl,0,0,0,63.46843164,44606.97274,1,0,4,2
4700,trat2,1,1,0,36.03857796,71549.19433,1,0,1,5
4701,ctrl,0,0,1,50.05286013,52153.06533,1,0,3,1
4702,trat1,0,0,0,42.76261702,38038.81821,0,0,2,3
4703,trat1,1,1,0,59.81075155,62268.86829,1,1,3,4
4704,ctrl,0,0,1,40.5211343,45086.36271,1,0,2,2
4705,trat2,1,0,0,49.66100401,55387.3674,1,0,3,2
4706,trat2,1,1,0,22.27317745,62560.05942,1,0,3,2
4707,ctrl,0,0,0,37.42664872,41687.35812,1,1,2,2
4708,trat1,0,0,1,49.88537669,32479.24324,0,0,3,3
4709,trat1,1,1,0,70,71335.60795,0,0,3,4
4710,trat1,1,1,0,50.56915317,61966.70354,1,0,5,4
4711,trat1,1,1,0,50.76067666,59745.96147,1,1,2,2
4712,ctrl,0,0,1,40.11711157,40920.52066,1,1,2,2
4713,trat1,1,0,0,55.72627666,43882.28041,1,0,2,3
4714,trat2,1,0,1,45.87536867,44631.93151,1,1,3,3
4715,trat2,1,0,0,50.91710728,41491.63297,0,1,4,2
4716,ctrl,1,0,0,47.02030854,41338.09425,1,1,3,2
4717,ctrl,1,0,0,54.89274757,49736.16001,0,1,4,1
4718,ctrl,0,0,0,61.11129071,47635.31081,0,0,2,3
4719,trat2,0,0,0,44.03966631,42737.82103,0,0,2,2
4720,trat1,1,0,0,63.75047993,44294.18965,0,1,2,2
4721,trat2,1,0,1,50.0902935,40671.88912,0,0,2,4
4722,trat2,0,0,1,44.66942864,41617.22765,1,0,2,3
4723,trat1,0,0,0,62.45950339,33627.70767,0,0,2,3
4724,trat2,0,0,0,57.68595366,48501.49155,0,0,3,3
4725,trat1,1,0,0,49.93078458,59343.54105,0,1,2,3
4726,trat1,0,0,1,45.73129082,41314.57783,0,1,2,4
4727,ctrl,0,0,1,55.54436346,55376.33428,1,1,3,3
4728,ctrl,0,0,0,42.09097757,35827.70236,1,1,3,5
4729,ctrl,0,0,0,54.34902657,39314.22489,0,0,2,3
4730,trat1,0,0,0,36.76717183,48061.10619,1,1,2,2
4731,trat2,1,1,0,27.74835317,61209.27238,1,0,3,2
4732,trat1,0,0,0,60.35269741,42375.6979,0,1,3,3
4733,trat1,1,0,0,69.64774497,43512.82447,0,0,3,2
4734,trat2,0,0,0,53.58548102,48514.75064,1,1,3,3
4735,ctrl,0,0,0,63.11470438,35205.51852,0,1,2,2
4736,trat2,0,0,0,31.39319463,28290.03093,0,0,2,2
4737,trat1,1,1,1,27.92109084,59332.26477,1,0,3,3
4738,trat1,1,1,0,64.86219545,57767.25351,1,1,3,3
4739,trat2,1,0,0,45.18051298,52541.51492,1,0,3,2
4740,trat1,1,1,0,35.55737509,60489.12655,0,0,2,2
4741,ctrl,0,0,0,60.43172599,41054.00701,1,0,2,3
4742,trat2,1,1,0,33.96661959,64127.45122,1,1,3,2
4743,ctrl,0,0,1,45.7752984,37494.50064,1,1,2,2
4744,trat1,1,0,0,38.08831372,36127.18047,0,1,1,2
4745,trat2,0,0,0,51.2161378,36703.35981,0,1,3,3
4746,trat1,1,0,1,46.0289427,51896.84964,0,1,2,2
4747,trat1,1,1,1,44.56089419,62640.46593,0,0,2,2
4748,ctrl,1,1,0,54.97492838,27910.48095,0,1,1,2
4749,trat2,1,0,1,37.1548158,42952.92309,0,1,3,3
4750,trat1,1,1,1,36.05315644,64315.97852,0,1,1,2
4751,trat1,1,1,1,49.20900586,71641.3754,1,0,3,3
4752,trat1,1,0,1,51.41358013,54876.08041,0,0,2,2
4753,trat1,1,1,0,46.60303692,53075.37004,0,0,3,3
4754,trat1,1,1,0,54.23084822,55479.03689,1,1,3,2
4755,trat1,1,0,0,55.42774388,45857.73835,0,0,3,4
4756,trat2,1,1,0,25.93461203,62953.71629,0,1,3,2
4757,trat1,1,1,0,70,59983.56911,0,0,4,1
4758,trat2,1,1,0,38.93475127,71158.82546,1,0,3,2
4759,ctrl,1,1,0,53.31555643,25757.70338,1,0,2,3
4760,trat2,1,1,1,45.44479732,61926.87713,1,0,3,2
4761,ctrl,0,0,0,56.65187849,46418.27064,1,1,5,3
4762,trat2,1,1,1,20.28151502,68781.01563,0,1,3,3
4763,ctrl,0,0,0,41.86050875,49887.26742,1,1,2,3
4764,trat1,1,1,1,62.24814033,62518.69538,0,1,3,2
4765,ctrl,1,0,0,52.10414864,48781.09633,1,0,3,3
4766,ctrl,1,0,1,65.46325582,33188.7141,0,0,2,3
4767,trat1,0,0,1,55.34946971,43468.63233,0,1,2,3
4768,trat1,0,0,1,45.71071701,53877.09719,0,1,2,2
4769,ctrl,0,0,1,54.77765484,44084.45313,0,0,1,2
4770,trat2,0,0,1,56.29376964,36418.98237,1,0,3,2
4771,trat2,0,0,1,41.03506179,48265.29595,0,1,2,2
4772,trat2,1,1,0,33.55517974,64619.4929,0,1,3,2
4773,trat1,0,0,0,30.90825662,44701.83062,0,1,2,2
4774,trat1,0,0,1,67.78422249,31940.27067,0,1,1,3
4775,ctrl,0,0,0,57.78006494,47320.4975,0,0,5,5
4776,ctrl,0,0,0,43.59275695,59706.30942,0,0,2,2
4777,trat2,1,1,1,18,66749.00091,0,1,3,3
4778,trat2,1,1,0,42.1629153,73289.97807,0,0,3,3
4779,trat2,1,1,1,19.25794357,64454.84518,1,0,3,4
4780,trat1,0,0,0,51.51603242,46179.42308,0,0,2,5
4781,trat2,1,1,0,46.42998712,71964.08108,1,0,3,3
4782,trat2,1,1,0,32.9445098,70794.49938,1,0,3,2
4783,ctrl,0,0,1,67.96742385,42665.10692,1,1,2,2
4784,trat2,1,0,1,47.76027976,34910.0163,1,1,3,2
4785,trat1,0,0,0,38.51872795,36183.41537,0,0,3,1
4786,ctrl,1,1,1,51.71953248,28318.23221,1,1,2,4
4787,trat1,1,0,1,47.92585542,49722.49793,1,0,2,5
4788,trat1,0,0,1,27.03518582,41748.02019,0,0,3,3
4789,trat2,1,1,1,38.68893532,67037.94483,0,1,3,2
4790,ctrl,1,0,0,31.69569782,46019.26054,0,0,3,4
4791,ctrl,0,0,1,65.47557185,48685.75818,0,0,3,2
4792,trat2,1,1,0,28.42916375,59098.81847,0,1,3,3
4793,trat1,0,0,0,34.29495874,49254.29589,0,1,2,3
4794,trat2,0,0,0,58.11832012,38325.41704,0,0,2,3
4795,trat1,1,1,0,46.22359567,61255.69666,1,1,3,3
4796,ctrl,0,0,1,36.27371395,45470.90127,0,0,5,4
4797,trat1,0,0,1,40.85471,40457.37397,1,1,2,3
4798,trat2,0,0,0,66.6060166,53562.46197,0,0,3,2
4799,trat1,1,0,1,54.58059142,39696.74435,1,0,5,3
4800,trat2,1,0,1,28.38463764,56061.52683,0,1,3,2
4801,ctrl,1,0,1,40.42279082,53605.75195,1,0,1,4
4802,trat2,1,0,1,53.89451037,40154.82678,0,1,3,2
4803,ctrl,1,0,1,47.72591985,47220.32711,1,0,3,1
4804,ctrl,1,0,1,40.58670958,51978.29785,0,0,3,4
4805,ctrl,1,1,1,61.46164992,25452.88931,1,1,2,2
4806,ctrl,1,0,0,70,36343.89606,1,1,3,5
4807,trat2,1,1,0,42.78134214,67782.45555,0,1,3,2
4808,ctrl,1,1,1,61.30810607,27836.88897,1,0,2,3
4809,trat1,1,1,0,56.09722693,68767.13026,1,0,1,5
4810,trat2,0,0,0,35.82232174,28455.07549,0,0,3,2
